"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FDUS","Fidus Investment Corporation","14.09","$344.69M","2011","n/a","n/a","https://www.nasdaq.com/symbol/fdus",
"FDUSL","Fidus Investment Corporation","25.2905","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdusl",
"FRGI","Fiesta Restaurant Group, Inc.","18.85","$513.79M","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/frgi",
"FITB","Fifth Third Bancorp","27.93","$18.31B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fitb",
"FITBI","Fifth Third Bancorp","26.38","$474.84M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fitbi",
"FISI","Financial Institutions, Inc.","30.08","$479.02M","1999","Finance","Major Banks","https://www.nasdaq.com/symbol/fisi",
"FNSR","Finisar Corporation","23.35","$2.74B","1999","Technology","Semiconductors","https://www.nasdaq.com/symbol/fnsr",
"FNJN","Finjan Holdings, Inc.","2.71","$73.83M","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/fnjn",
"FTACU","FinTech Acquisition Corp. III","10.01","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/ftacu",
"FEYE","FireEye, Inc.","20.01","$3.94B","2013","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/feye",
"FBNC","First Bancorp","40.02","$1.19B","1987","Finance","Major Banks","https://www.nasdaq.com/symbol/fbnc",
"FNLC","First Bancorp, Inc (ME)","28.43","$308.6M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fnlc",
"FRBA","First Bank","11.96","$223.23M","2013","n/a","n/a","https://www.nasdaq.com/symbol/frba",
"BUSE","First Busey Corporation","28.69","$1.4B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/buse",
"FBIZ","First Business Financial Services, Inc.","21.45","$187.9M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbiz",
"FCAP","First Capital, Inc.","37.7","$126.53M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fcap",
"FCBP","First Choice Bancorp","22.39","$161.35M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcbp",
"FCNCA","First Citizens BancShares, Inc.","429.47","$5.07B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcnca",
"FCBC","First Community Bankshares, Inc.","34.77","$576.3M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","23.48","$178.57M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcco",
"FDEF","First Defiance Financial Corp.","28.18","$574.9M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fdef",
"FFBC","First Financial Bancorp.","27.92","$2.73B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffbc",
"FFBCW","First Financial Bancorp.","15.965","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffbcw",
"FFIN","First Financial Bankshares, Inc.","65.52","$4.43B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","46.69","$572.19M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/thff",
"FFNW","First Financial Northwest, Inc.","15.22","$166.12M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffnw",
"FFWM","First Foundation Inc.","16.01","$711.55M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffwm",
"FGBI","First Guaranty Bancshares, Inc.","22.18","$195.34M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fgbi",
"FHB","First Hawaiian, Inc.","26.02","$3.51B","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/fhb",
"INBK","First Internet Bancorp","24.85","$253.01M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/inbk",
"INBKL","First Internet Bancorp","24.68","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/inbkl",
"FIBK","First Interstate BancSystem, Inc.","43.43","$2.63B","2010","Finance","Major Banks","https://www.nasdaq.com/symbol/fibk",
"FRME","First Merchants Corporation","42.04","$2.09B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/frme",
"FMBH","First Mid-Illinois Bancshares, Inc.","37.03","$566.19M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fmbh",
"FMBI","First Midwest Bancorp, Inc.","23.59","$2.51B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fmbi",
"FNWB","First Northwest Bancorp","15.48","$177.79M","2015","Finance","Banks","https://www.nasdaq.com/symbol/fnwb",
"FSFG","First Savings Financial Group, Inc.","57.32","$131.38M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fsfg",
"FSLR","First Solar, Inc.","44.45","$4.66B","2006","Technology","Semiconductors","https://www.nasdaq.com/symbol/fslr",
"FAB","First Trust Exchange-Traded AlphaDEX Fund","54.2918","$86.87M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fab",
"FAD","First Trust Exchange-Traded AlphaDEX Fund","68.3","$187.83M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fad",
"FEX","First Trust Exchange-Traded AlphaDEX Fund","58.07","$1.4B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fex",
"FMK","First Trust Exchange-Traded AlphaDEX Fund","35.7045","$19.64M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fmk",
"FNK","First Trust Exchange-Traded AlphaDEX Fund","34.8018","$53.94M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fnk",
"FNX","First Trust Exchange-Traded AlphaDEX Fund","65.63","$846.63M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fnx",
"FNY","First Trust Exchange-Traded AlphaDEX Fund","41.1","$234.27M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fny",
"FTA","First Trust Exchange-Traded AlphaDEX Fund","52.1","$1.15B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fta",
"FTC","First Trust Exchange-Traded AlphaDEX Fund","62.96","$912.92M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftc",
"FYC","First Trust Exchange-Traded AlphaDEX Fund","45.68","$404.27M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fyc",
"FYT","First Trust Exchange-Traded AlphaDEX Fund","35.81","$60.88M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fyt",
"FYX","First Trust Exchange-Traded AlphaDEX Fund","62.1","$627.21M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fyx",
"FBZ","First Trust Exchange-Traded AlphDEX Fund II","13.6","$152.32M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fbz",
"FCA","First Trust Exchange-Traded AlphDEX Fund II","25.67","$8.98M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fca",
"FCAN","First Trust Exchange-Traded AlphDEX Fund II","21.506","$6.45M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fcan",
"FDT","First Trust Exchange-Traded AlphDEX Fund II","52.16","$1.06B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdt",
"FDTS","First Trust Exchange-Traded AlphDEX Fund II","36.17","$10.85M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdts",
"FEM","First Trust Exchange-Traded AlphDEX Fund II","23.76","$455M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fem",
"FEMS","First Trust Exchange-Traded AlphDEX Fund II","34.19","$170.95M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fems",
"FEP","First Trust Exchange-Traded AlphDEX Fund II","32.71","$695.09M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fep",
"FEUZ","First Trust Exchange-Traded AlphDEX Fund II","36.15","$66.88M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/feuz",
"FGM","First Trust Exchange-Traded AlphDEX Fund II","40.3515","$165.44M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fgm",
"FHK","First Trust Exchange-Traded AlphDEX Fund II","35.55","$3.56M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fhk",
"FJP","First Trust Exchange-Traded AlphDEX Fund II","52.6206","$168.39M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fjp",
"FKO","First Trust Exchange-Traded AlphDEX Fund II","22.92","$2.29M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fko",
"FKU","First Trust Exchange-Traded AlphDEX Fund II","33.8","$8.45M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fku",
"FLN","First Trust Exchange-Traded AlphDEX Fund II","18.43","$17.51M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fln",
"FPA","First Trust Exchange-Traded AlphDEX Fund II","28.562","$32.85M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fpa",
"FSZ","First Trust Exchange-Traded AlphDEX Fund II","45.24","$174.17M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fsz",
"NFTY","First Trust Exchange-Traded AlphDEX Fund II","35.4422","$3.54M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nfty",
"DWPP","First Trust Exchange-Traded Fund","28.74","$38.8M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dwpp",
"FTCS","First Trust Exchange-Traded Fund","53","$1.36B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftcs",
"QABA","First Trust Exchange-Traded Fund","50.38","$317.39M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qaba",
"QCLN","First Trust Exchange-Traded Fund","19.56","$91.93M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qcln",
"QQEW","First Trust Exchange-Traded Fund","59.91","$518.22M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qqew",
"QQXT","First Trust Exchange-Traded Fund","50.19","$85.32M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qqxt",
"QTEC","First Trust Exchange-Traded Fund","74.16","$2.24B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qtec",
"TUSA","First Trust Exchange-Traded Fund","32.951","$14.83M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tusa",
"BICK","First Trust Exchange-Traded Fund II","25.61","$162.62M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bick",
"CARZ","First Trust Exchange-Traded Fund II","33.9699","$16.99M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/carz",
"CIBR","First Trust Exchange-Traded Fund II","25.45","$736.78M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cibr",
"FDNI","First Trust Exchange-Traded Fund II","19.82","$1.98M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdni",
"FONE","First Trust Exchange-Traded Fund II","46.05","$13.82M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fone",
"FPXE","First Trust Exchange-Traded Fund II","17.55","$1.76M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fpxe",
"FPXI","First Trust Exchange-Traded Fund II","32.0804","$24.06M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fpxi",
"FTAG","First Trust Exchange-Traded Fund II","23.8705","$4.53M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftag",
"FTRI","First Trust Exchange-Traded Fund II","11.6014","$8.12M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftri",
"GRID","First Trust Exchange-Traded Fund II","42.54","$29.78M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/grid",
"SKYY","First Trust Exchange-Traded Fund II","51.86","$1.77B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/skyy",
"FCAL","First Trust Exchange-Traded Fund III","49.56","$22.3M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fcal",
"FEMB","First Trust Exchange-Traded Fund III","36.8289","$57.08M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/femb",
"FMB","First Trust Exchange-Traded Fund III","52.1","$461.09M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fmb",
"FMHI","First Trust Exchange-Traded Fund III","49.78","$32.36M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fmhi",
"RFAP","First Trust Exchange-Traded Fund III","52.61","$44.72M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rfap",
"RFDI","First Trust Exchange-Traded Fund III","54.64","$456.24M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rfdi",
"RFEM","First Trust Exchange-Traded Fund III","58.6381","$105.55M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rfem",
"RFEU","First Trust Exchange-Traded Fund III","55.11","$85.42M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rfeu",
"FCVT","First Trust Exchange-Traded Fund IV","28.91","$203.82M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fcvt",
"FDIV","First Trust Exchange-Traded Fund IV","48.35","$82.2M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdiv",
"FTSL","First Trust Exchange-Traded Fund IV","47.19","$1.9B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftsl",
"FTSM","First Trust Exchange-Traded Fund IV","59.92","$3.5B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftsm",
"HYLS","First Trust Exchange-Traded Fund IV","46.5","$1.29B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hyls",
"LMBS","First Trust Exchange-Traded Fund IV","50.94","$1.88B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/lmbs",
"AIRR","First Trust Exchange-Traded Fund VI","25.21","$152.52M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/airr",
"DALI","First Trust Exchange-Traded Fund VI","18.7601","$49.71M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dali",
"DDIV","First Trust Exchange-Traded Fund VI","23.5","$32.9M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ddiv",
"DVLU","First Trust Exchange-Traded Fund VI","17.78","$12.45M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dvlu",
"DVOL","First Trust Exchange-Traded Fund VI","19.72","$13.8M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dvol",
"FID","First Trust Exchange-Traded Fund VI","16.68","$11.68M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fid",
"FTHI","First Trust Exchange-Traded Fund VI","22","$59.93M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fthi",
"FTLB","First Trust Exchange-Traded Fund VI","21.91","$12.05M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftlb",
"FTXD","First Trust Exchange-Traded Fund VI","22.891","$9.16M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxd",
"FTXG","First Trust Exchange-Traded Fund VI","19.85","$992539.7","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxg",
"FTXH","First Trust Exchange-Traded Fund VI","21.6918","$4.34M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxh",
"FTXL","First Trust Exchange-Traded Fund VI","28.6399","$22.91M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxl",
"FTXN","First Trust Exchange-Traded Fund VI","19.75","$23.7M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxn",
"FTXO","First Trust Exchange-Traded Fund VI","26.94","$222.26M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxo",
"FTXR","First Trust Exchange-Traded Fund VI","25.2151","$2.52M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftxr",
"FV","First Trust Exchange-Traded Fund VI","27.81","$2.44B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fv",
"FVC","First Trust Exchange-Traded Fund VI","25.91","$558.36M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fvc",
"IFV","First Trust Exchange-Traded Fund VI","18.26","$597.1M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ifv",
"LEGR","First Trust Exchange-Traded Fund VI","27.59","$46.9M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/legr",
"MDIV","First Trust Exchange-Traded Fund VI","17.85","$629.21M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mdiv",
"RDVY","First Trust Exchange-Traded Fund VI","29.75","$696.15M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rdvy",
"RNDM","First Trust Exchange-Traded Fund VI","47.2642","$23.63M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rndm",
"RNDV","First Trust Exchange-Traded Fund VI","21.5","$5.38M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rndv",
"RNEM","First Trust Exchange-Traded Fund VI","49.1093","$4.91M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnem",
"RNLC","First Trust Exchange-Traded Fund VI","21.7","$19.53M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnlc",
"RNMC","First Trust Exchange-Traded Fund VI","21.1945","$12.72M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnmc",
"RNSC","First Trust Exchange-Traded Fund VI","21.3325","$5.33M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnsc",
"ROBT","First Trust Exchange-Traded Fund VI","28.66","$31.53M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/robt",
"SDVY","First Trust Exchange-Traded Fund VI","20.0758","$4.02M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sdvy",
"TDIV","First Trust Exchange-Traded Fund VI","36.02","$886.27M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tdiv",
"FAAR","First Trust Exchange-Traded Fund VII","26.7199","$18.7M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/faar",
"FTGC","First Trust Exchange-Traded Fund VII","18.62","$193.71M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftgc",
"FCEF","First Trust Exchange-Traded Fund VIII","20.45","$42.02M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fcef",
"FIXD","First Trust Exchange-Traded Fund VIII","48.66","$355.22M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fixd",
"MCEF","First Trust Exchange-Traded Fund VIII","17.2707","$8.64M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mcef",
"FUNC","First United Corporation","18.03","$127.7M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/func",
"FUSB","First US Bancshares, Inc.","8.8","$53.61M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fusb",
"MYFW","First Western Financial, Inc.","13.075","$98.63M","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/myfw",
"FCFS","FirstCash, Inc.","89.05","$3.9B","1991","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/fcfs",
"SVVC","Firsthand Technology Value Fund, Inc.","12.54","$91.57M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/svvc",
"FSV","FirstService Corporation","75.64","$2.62B","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/fsv",
"FISV","Fiserv, Inc.","79.13","$31.53B","1986","Technology","EDP Services","https://www.nasdaq.com/symbol/fisv",
"FIVE","Five Below, Inc.","104.79","$5.84B","2012","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/five",
